Question_ID,Question,KC,label
338,"Question: After buying a dress, he went to a gardening store and bought his mom some ornamental plants. If the plants originally cost $467.00 and he was able to get a $399.00 discount, how much did he actually spend on buying the plants?
Solution: 68 (dollars)
Steps: 467-399=68",2.NBT.B.7,8
467,"Question: Christian's mother prepared lemonade. Every pitcher of lemonade can serve 5 glasses. If she was able to serve 30 glasses of lemonade, how many pitchers of lemonade did she prepare?
Solution: 6 (pitchers)
Steps: 30/5=6",3.OA.A.3,18
960,"Question: Rachel baked some brownies. She brought 16 brownies to school that day. She left 24 brownies at home. How many brownies did Rachel bake?
Solution: 40 (brownies)
Steps: 16+24=40",2.OA.A.1,9
1602,"Question: A mailman has to give out 192 pieces of junk mail. If he goes to 4 blocks, how many pieces of junk mail should he give each block?
Solution: 48 (pieces of junk mail)
Steps: 192/4=48",4.NBT.B.6,26
2283,"Question: There are 560 bottle caps in Terry's bottle cap collection. If the bottle caps are organized into 80 groups, how big is each group?
Solution: 7 (bottle caps)
Steps: 560/80=7",5.NBT.B.6,33
612,"Question: There were 3,409 pieces of candy in a jar. If 145 pieces were red and the rest were blue, how many were blue?
Solution: 3264 (pieces of candy)
Steps: 3409-145=3264",4.NBT.B.4,24
2141,"Question: Sam was playing basketball with his friend. Sam scored seventy-five points and his friend scored twelve points. How many points did they score total?
Solution: 87 (points)
Steps: 75+12=87",2.OA.A.1,9
1319,"Question: Consider two-third of number and add up six to it. The result is ten. Find the unknown number.
Solution: 6
Steps: x:The unknown number; (2/3)*x+6=10",6.EE.B.6,35
767,"Question: A bus can transport 48 passengers. If a school of 1,230 students and teachers are going on a field trip, how many passengers are there on the bus that is not fully occupied?
Solution: 30 (passengers)
Steps: 1230/48=25 r30",5.NBT.B.6,33
1243,"Question: George bought 17 pieces of candy to give to 5 of his friends. If he wants to give each friend the same amount, how many pieces would he have left over?
Solution: 2 (pieces)
Steps: 17/5=3 r2",4.NBT.B.6,26
1127,"Question: Terry cut a rope 35 inches long into two pieces in the ratio 3:4. What is the length of the longer piece?
Solution: 20 (inches)
Steps: 7:4=35:20",6.RP.A.3,40
1803,"Question: Oliver won 11 tickets playing games at the arcade. If he spent 5 tickets buying a water gun, how many tickets did he still have?
Solution: 6 (tickets)
Steps: 11-5=6",1.OA.A.1,1
1846,"Question: Robin's hair was fifteen inches long. If she cut off five inches, how long is her hair now?
Solution: 10 (inches)
Steps: 15-5=10",1.OA.A.1,1
2237,"Question: Faye's team won their baseball game and scored sixty-eight points total. If Faye scored twenty-eight of the points and everyone else scored eight points each, how many players were on her team?
Solution: 5 (players)
Steps: (68-28)/8=5",3.OA.8,16
863,"Question: In a basket, there are 24 good oranges and rest are bad oranges. The ratio of good oranges to the bad oranges is 3:1, find the number of bad oranges.
Solution: 8 (bad oranges)
Steps: 3:1=24:8",6.RP.A.3,40
1643,"Question: A farm was 7 miles wide and 8 miles long. What is the area of the farm?
Solution: 56 (square meters)
Steps: 7*8=56",4.MD.A.3,22
502,"Question: Matt and his friends were thinking of making Christmas decors for the clubhouse in their neighborhood. They are to repaint 350 balls in ten different colors. If they painted an equal number of balls for every color, how many balls are there for each color?
Solution: 35 (balls)
Steps: 350/10=35",5.NBT.B.6,33
2147,"Question: Victor had $10. For his allowance he got another $8. How much money does he have total?
Solution: 18 (dollars)
Steps: 10+8=18",1.OA.A.1,1
919,"Question: Maura collects seashells every summer. Her family stays at the beach house for 21 days. This summer, Maura found 75 seashells. She gave some to her little sister. Maura then had 57 seashells. How many seashells did Maura give to her sister?
Solution: 18 (seashells)
Steps: 75-57=18",2.OA.A.1,9
192,"Question: Rob has seven quarters, three dimes, five nickels, and twelve pennies. How much money does Rob have?
Solution: 2.42 (dollar)
Steps: (7 (quarter)*25 (cent/quarter) + 3 (dime)*10 (cent/dime) + 5 (nickel)*5 (cent/nickel) + 12 (penny)*1 (cent/penny))/100 (cent/dollar) = 2.42 (dollar)",4.MD.A.2,21
1790,"Question: Janet's dad took the family out to eat for her birthday. There were 10 people total. There were 8 kids and everyone else was an adult. How many adults were there?
Solution: 2 (adults)
Steps: 10-8=2",K.OA.A.2,49
307,"Question: Carl, on the other hand, was able to collect 74 stamps which are 36 more than what Mark was able to collect. How many stamps was Mark able to collect?
Solution: 38 (stamps)
Steps: 74-36=38",2.OA.A.1,9
839,"Question: A train from London to Paris sets out every 50 min. The second train from London to Berlin sets out every 25 min. The train from London to Dublin sets out every 40 min. If the three trains set out together at 8:10 from London, at what time will they set out together again?
Solution: 11:30:00
Steps: (8*60 (min/hour) + 10) + LCM[50,25,40] + 0 = 690 (min); 690/60 (min/hour)=11 r30; hh:mm=11:30",4.MD.A.2,21
839,"Question: A train from London to Paris sets out every 50 min. The second train from London to Berlin sets out every 25 min. The train from London to Dublin sets out every 40 min. If the three trains set out together at 8:10 from London, at what time will they set out together again?
Solution: 11:30:00
Steps: (8*60 (min/hour) + 10) + LCM[50,25,40] + 0 = 690 (min); 690/60 (min/hour)=11 r30; hh:mm=11:30",5.NBT.B.6,33
2246,"Question: Wendy earned 5 points for each bag of cans she recycled. If she had 11 bags, but didn't recycle 2 of them, how many points would she have earned?
Solution: 45 (points)
Steps: (11-2)*5=45",3.OA.8,16
1117,"Question: For every 3 sit-ups Peter does, Greg does 4. Peter did 24 sit-ups. How many sit-ups did Greg do?
Solution: 32 (sit-ups)
Steps: 3:4=24:32",6.RP.A.3,40
1414,"Question: Ten years ago, the sum of the ages of two sons was one-third of their father's age. One son is two years older than the other and sum of their present ages is 14 years less than the father's present age. Find the present ages of all.
Solution: 21 (years old)
Steps: x:A age of one of sons; y:The age of the father; x+(x+2)=y/3; x+(x+2)=y-14",7.EE.B.4,43
1414,"Question: Ten years ago, the sum of the ages of two sons was one-third of their father's age. One son is two years older than the other and sum of their present ages is 14 years less than the father's present age. Find the present ages of all.
Solution: 21 (years old)
Steps: x:A age of one of sons; y:The age of the father; x+(x+2)=y/3; x+(x+2)=y-14",8.EE.C.8,47
1755,"Question: Olivia was collecting cans for recycling. She had four bags with five cans inside each bag. How many cans did she have?
Solution: 20 (cans)
Steps: 4*5=20",3.OA.A.3,18
1108,"Question: Rose bought a blouse at a discount of 18% for 147.60. What was the marked price of the blouse?
Solution: 180 (dollars)
Steps: 147.6/(1-0.18)=180",4.MD.A.2,21
2192,"Question: Chloe and her friends were recycling paper for their class. For every six pounds they recycled they earned 1 point. If Chloe recycled twenty-eight pounds and her friends recycled two pounds, how many points did they earn?
Solution: 5 (points)
Steps: (28+2)/6=5",3.OA.D.8,19
2297,"Question: Denise has 210 crayons and 3 blocks. If she shares the crayons among 30 friends, how many crayons does each friend get?
Solution: 7 (crayons)
Steps: 210/30=7",5.NBT.B.6,33
1538,"Question: Tom has to sell eight hundred forty-nine chocolate bars to win a trip. If each box contains five chocolate bars, how many boxes will he need to sell to win the trip?
Solution: 170 (boxes)
Steps: 849/5=169 r4",4.NBT.B.6,26
1008,"Question: 52 children and 29 adults went to the track meet. The stadium has 95 seats. How many seats were empty?
Solution: 14  (seats)
Steps: 95-52-29=14",2.OA.A.1,9
328,"Question: The wings now need to be heated. If the oven is at 150 degrees and the required temperature is 546 degrees, how many more degrees does the oven temperature need to increase?
Solution: 396 (degrees)
Steps: 546-150=396",2.NBT.B.7,8
2228,"Question: Mike made ninety dollars mowing lawns over the summer. If he spent forty-five dollars buying new mower blades, how many five dollar games could he buy with the money he had left?
Solution: 9 (games)
Steps: (90-45)/5=9",3.OA.8,16
2299,"Question: Virginia has 40 bananas and 4 marbles. If she shares the bananas among 40 friends, how many bananas does each friend get?
Solution: 1 (banana)
Steps: 40/40=1",3.OA.A.3,18
1813,"Question: Carol was helping her mom plant vegetables in the garden. Together they planted 6 rows of potatoes with 9 seeds in each row. How many potatoes did they plant total?
Solution: 54 (potatoes)
Steps: 6*9=54",3.OA.A.3,18
1262,"Question: There are 45 questions on the math test. 17 questions are word problems. 28 questions are addition and subtraction problems. Steve can only answer 38 questions. What's the difference between the number of all questions on the math test and the number of questions that Steve can answer?
Solution: 7 (questions)
Steps: 45-38=7",2.OA.A.1,9
1922,"Question: Jessie weighted seventy-four kilograms. After she started to go jogging everyday, now she weights sixty-seven kilograms. How much weight did she lose in the past?
Solution: 7 (kilograms)
Steps: 74-67=7",2.OA.A.1,9
559,"Question: Your class is having a pizza party. You buy 5 pizzas. Each pizza has 4 slices. How many slices is that altogether?
Solution: 20 (slices)
Steps: 5*4=20",3.OA.A.3,18
721,"Question: There were 86 pineapples in a store. The owner sold 48 pineapples. 9 of the remaining pineapples were rotten and thrown away. How many fresh pineapples are left?
Solution: 29 (fresh pineapples)
Steps: 86-48-9=29",2.OA.A.1,9
1862,"Question: Cody had a bag of marbles. Later he gave five to his brother. Now Cody has seven marbles. How many marbles did Cody have to start with?
Solution: 12 (marbles)
Steps: 5+7=12",K.OA.A.2,49
1346,"Question: The base of the parallelogram is 11 inches and its area is 132 Sq. inches. Find the height of the parallelogram.
Solution: 12 (inches)
Steps: 11H=132",4.MD.A.3,22
1603,"Question: A company was buying new uniforms for its employees. They bought 121 uniforms total for their 32 stores. About how many uniforms should each store get?
Solution: 4 (uniforms)
Steps: 121/32=3 r25",5.NBT.B.6,33
1092,"Question: Recently, the postal service sold stamps with famous people pictured on them. They sold 578,833 color stamps, as well as 523,776 black-and-white ones. About how many stamps did they sell?
Solution: 1102609 (stamps)
Steps: 578833+523776=1102609",4.NBT.B.4,24
49,"Question: Mrs. Hilt ate 5 apples every hour. How many apples had she eaten at the end of 3 hours?
Solution: 15 (apples)
Steps: 5+5+5=15",1.OA.A.2,2
989,"Question: Mario made 18 posters to help advertise the fair. Samantha made 15 more posters than Mario. How many posters did they make altogether?
Solution: 51 (posters)
Steps: 18+(18+15)=51",2.OA.A.1,9
2222,"Question: Dave was working as a sacker at a grocery store where he made six dollars an hour. On Monday he worked six hours and on Tuesday he worked two hours. How much money did Dave make in those two days?
Solution: 48 (dollars)
Steps: (6+2)*6=48",3.OA.D.8,19
408,"Question: Both of them were also asked to take note of the total number of chicken in the farm. Ben counted a total of 9 chicken coops and Daniel said that there are 60 chickens in one coop. How many chickens do they have in total?
Solution: 540 (chickens)
Steps: 9*60=540",4.NBT.B.5,25
1264,"Question: For Halloween Frank got fifteen pounds of candy. If he gave eight pounds to Nancy, what's the difference between the pounds of Frank's candy before he gave Nancy and he gave to?
Solution: 7 (pounds)
Steps: 15-8=7",1.OA.A.1,1
1784,"Question: For a potluck lunch Debby brought 10 bottles of soda. If everyone only drank 8 of the sodas, how many did she have to take back home?
Solution: 2 (sodas)
Steps: 10-8=2",K.OA.A.2,49
2041,"Question: Sam and Carlos are bowling with plastic pins in Sam's living room. Remarkably, Sam knocks down 8 pins on every bowl, and Carlos knocks down 9 pins on every bowl. At the end of the day, Sam and Carlos have knocked down the same total number of pins. What is the least number of total pins that Sam and Carlos could have each knocked down?
Solution: 72 (pins)
Steps: LCM[8,9]=72",6.NS.B.4,38
2253,"Question: A worksheet had 4 problems on it. If a teacher had 9 worksheets to grade and had already graded 5 of them, how many more problems does she have to grade?
Solution: 16 (problems)
Steps: (9-5)*4=16",3.OA.8,16
856,"Question: A fruit seller bought 75 mangoes and 125 apples from vendor. Find the ratio mangoes to apples bought.
Solution: 03:05:00
Steps: 75:125=3:5",6.RP.A.1,39
602,"Question: Connie has 323 marbles. Juan has 175 more marbles than Connie. How many marbles does Juan have?
Solution: 498 (marbles)
Steps: 323+175=498",2.NBT.B.7,8
1641,"Question: Dave bought a new flat screen TV. The screen was 2 feet wide and 4 feet tall. What is the area of the screen?
Solution: 8 (square feet)
Steps: 2*4=8",4.MD.A.3,22
653,"Question: Shelby had 92 pieces of candy. She gave 4 pieces each to 9 friends. How many pieces of candy does Shelby have left?
Solution: 56 (pieces of candy)
Steps: 92-(4*9)=56",3.OA.D.8,19
1021,"Question: The Smart Mart sells educational toys. They sold 45 science kits last week. The sold 9 fewer puzzles than science kits. How many puzzles did the Smart Mart sell?
Solution: 36 (puzzles)
Steps: 45-9=36",2.OA.A.1,9
